en_curid,name,numlangs,birthcity,birthstate,countryCode,countryCode3,LAT,LON,continentName,birthyear,gender,occupation,industry,domain,TotalPageViews,L_star,StdDevPageViews,PageViewsEnglish,PageViewsNonEnglish,AverageViews,HPI,country,birth,industry_,gender_,occupation_,domain_,lat_,lon_,birthyear_,hpi_,x,y,continent
1625,Aleksandr Solzhenitsyn,91,Kislovodsk,,RU,RUS,43.916667,42.716667,Europe,1918,Male,Writer,Language,Humanities,4535988,12.1638732,47626.38088,1957974,2578014,49846.02198,25.3365328,Russia,"Kislovodsk, Russia (1918)",14,1,87,3,0.8197003855974001,0.6169476553841624,0.9841961852861034,0.6989618574610197,0.29417437,0.48431072,Europe
1640,Alfred the Great,59,Oxfordshire,,GB,GBR,51.589,-1.4269999999999998,Europe,849,Male,Politician,Government,Institutions,4131426,5.484130746,13590.56018,2683029,1448397,70024.16949,26.49813804,United Kingdom,"Oxfordshire, United Kingdom (849)",10,1,66,4,0.8725862802090583,0.491972073001171,0.7900090826521344,0.75148907797683,0.5259656,0.76485956,Europe
1645,Ibn al-Haitham,53,Basra,,IQ,IRQ,30.5,47.816667,Asia,965,Male,Physicist,Natural Sciences,Science & Technology,3158260,6.02409005,57838.7227,763193,2395067,59589.81132000001,25.19514353,Iraq,"Basra, Iraq (965)",21,1,62,6,0.7272184199421408,0.6313863169967842,0.8110808356039964,0.6925683038611241,0.5700358,0.48760529999999996,Asia
1652,Alyattes II,26,Other,,UNK,UNK,-75.0,0.0,Unknown,-619,Male,Politician,Government,Institutions,107100,17.14121182,535.6139519999998,10735,96365,4119.230769,24.27789086,Unknown,"Other, Unknown (619 BC)",10,1,66,4,0.0,0.496012067142585,0.5233424159854677,0.651090586985634,0.47355017,0.01773408,Unknown
1655,Amalasuntha,30,Tuscany,,IT,ITA,42.83,12.83,Europe,495,Female,Companion,Companions,Public Figure,315628,11.91486413,1170.809219,70599,245029,10520.93333,24.89229701,Italy,"Tuscany, Italy (495)",2,0,21,5,0.8122099186898809,0.5323352099837491,0.7257039055404177,0.6788737324260936,0.8656539000000001,0.35084109999999996,Europe
1657,Afonso I of Portugal,45,Guimarães,,PT,PRT,41.45,-8.3,Europe,1109,Male,Politician,Government,Institutions,1408965,5.507207771,4720.096019,325248,1083717,31310.33333,25.74083248,Portugal,"Guimarães, Portugal (1109)",10,1,66,4,0.8026974881731022,0.4725138531455731,0.8372388737511353,0.7172440911446691,0.473605,0.7564008000000001,Europe
1658,Afonso II of Portugal,28,Coimbra,,PT,PRT,40.211111,-8.429167,Europe,1185,Male,Politician,Government,Institutions,348067,7.376496332,1024.224327,83971,264096,12430.96429,24.21310801,Portugal,"Coimbra, Portugal (1185)",10,1,66,4,0.7941577450350576,0.4721481671446873,0.8510445049954586,0.6481611382104264,0.47133329999999996,0.7555313,Europe
1659,Afonso III of Portugal,29,Coimbra,,PT,PRT,40.211111,-8.429167,Europe,1210,Male,Politician,Government,Institutions,456320,7.131772375,1693.006278,134122,322198,15735.17241,24.15942763,Portugal,"Coimbra, Portugal (1210)",10,1,66,4,0.7941577450350576,0.4721481671446873,0.8555858310626703,0.645733737695573,0.47060525,0.7552312,Europe
1660,Afonso IV of Portugal,31,Lisbon,,PT,PRT,38.713889,-9.139444,Europe,1291,Male,Politician,Government,Institutions,357633,6.7511866110000005,1122.006894,96247,261386,11536.54839,24.05310877,Portugal,"Lisbon, Portugal (1291)",10,1,66,4,0.7838372955834689,0.4701372947418975,0.8702997275204359,0.6409260508740073,0.4672941,0.75403035,Europe
1661,Afonso V of Portugal,26,Sintra,,PT,PRT,38.797778,-9.390833,Europe,1432,Male,Politician,Government,Institutions,564244,6.903264227999999,3306.702903000001,156316,407928,21701.69231,23.56300313,Portugal,"Sintra, Portugal (1432)",10,1,66,4,0.7844155479629051,0.4694255847999101,0.8959128065395094,0.6187637136687083,0.46204096,0.7518251,Europe
1676,Alfonso XII of Spain,43,Madrid,,ES,ESP,40.4,-3.683333,Europe,1857,Male,Politician,Government,Institutions,1708239,5.181490707,7680.005563,375783,1332456,39726.48837,24.27946034,Spain,"Madrid, Spain (1857)",10,1,66,4,0.7954597693016401,0.485584145810506,0.9731153496821072,0.6511615581032015,0.44271103,0.7342012,Europe
1677,Alfonso XIII of Spain,53,Madrid,,ES,ESP,40.4,-3.683333,Europe,1886,Male,Politician,Government,Institutions,3183026,6.204733563,17226.16305,928847,2254179,60057.09434,24.86073526,Spain,"Madrid, Spain (1886)",10,1,66,4,0.7954597693016401,0.485584145810506,0.9783832879200728,0.6774465255359845,0.4417718,0.7332041,Europe
1686,Alfonso V of Aragon,28,Medina del Campo,,ES,ESP,41.3,-4.916667,Europe,1396,Male,Politician,Government,Institutions,625190,6.912841741,2425.699702,169732,455458,22328.21429,24.2044769,Spain,"Medina del Campo, Spain (1396)",10,1,66,4,0.8016635283343219,0.4820924414416155,0.8893732970027248,0.6477708436399006,0.4635982,0.7518743,Europe
1698,Ambiorix,27,Other,,BE,BEL,50.83,4.0,Europe,-100,Male,Politician,Government,Institutions,329916,8.108830468999999,1138.7640720000004,129935,199981,12219.11111,24.50953511,Belgium,"Other, Belgium (100 BC)",10,1,66,4,0.8673544434248299,0.5073365076230726,0.617620345140781,0.6615654266144304,0.50961834,0.8577875,Europe
1715,Abu Bakr,78,Mecca,,SA,SAU,21.416667,39.816667,Asia,573,Male,Religious Figure,Religion,Institutions,3940269,9.934881012,26282.19596,1809792,2130477,50516.26923,27.20399014,Saudi Arabia,"Mecca, Saudi Arabia (573)",24,1,74,4,0.6646064097803558,0.6087374360358089,0.7398728428701179,0.7834073645267836,0.72181153,0.14686322,Asia
1735,Ananda,34,Other,,UNK,UNK,-75.0,0.0,Unknown,-573,Male,Religious Figure,Religion,Institutions,1048921,7.371882294,4328.887165,322143,726778,30850.61765,25.9022039,Unknown,"Other, Unknown (573 BC)",24,1,74,4,0.0,0.496012067142585,0.5316984559491371,0.7245412277892054,0.80257255,0.14523023,Unknown
1737,Anaxagoras,62,Clazomenae,,TR,TUR,38.358167,26.767583,Asia,-500,Male,Philosopher,Philosophy,Humanities,2528167,10.80941456,10783.11738,504044,2024123,40776.8871,27.8563984,Turkey,"Clazomenae, Turkey (500 BC)",23,1,59,3,0.7813852805049982,0.571794042265088,0.544959128065395,0.8129089467849322,0.13905579,0.70002544,Asia
1748,Anaximenes of Miletus,62,Miletus,,TR,TUR,37.530278,27.278333,Asia,-585,Male,Philosopher,Philosophy,Humanities,2846623,7.6438500010000014,18297.70149,264257,2582366,45913.27419,27.36729233,Turkey,"Miletus, Turkey (585 BC)",23,1,59,3,0.7756785873252117,0.5732400317589403,0.5295186194368755,0.7907918096458888,0.13845837,0.7009984,Asia
1749,Ancus Marcius,34,Rome,,IT,ITA,42.83,12.83,Europe,-700,Male,Politician,Government,Institutions,603418,12.86593041,2028.27929,139936,463482,17747.58824,26.24905903,Italy,"Rome, Italy (700 BC)",10,1,66,4,0.8122099186898809,0.5323352099837491,0.508628519527702,0.7402258470326155,0.4937496,0.8785989,Europe
1755,Andrew II of Hungary,30,Esztergom,,HU,HUN,47.785556,18.740278,Europe,1177,Male,Politician,Government,Institutions,527331,10.27732153,2709.111296,166176,361155,17577.7,24.3764208,Hungary,"Esztergom, Hungary (1177)",10,1,66,4,0.846368891242059,0.5490678578422828,0.8495912806539508,0.6555460626563443,0.50286883,0.7457269,Europe
1760,Andronikos III Palaiologos,35,Istanbul,,TR,TUR,41.01224000000001,28.976018,Asia,1297,Male,Politician,Government,Institutions,307708,12.81932428,1210.967132,106496,201212,8791.657143,24.32138989,Turkey,"Istanbul, Turkey (1297)",10,1,66,4,0.7996799797796058,0.5780463649432195,0.8713896457765667,0.6530575918357789,0.45345366,0.798489,Asia
1761,Andronikos II Palaiologos,37,İznik,,TR,TUR,40.429167,29.721111,Asia,1259,Male,Politician,Government,Institutions,368407,12.61995478,1526.655381,128362,240045,9956.945946,24.5234321,Turkey,"İznik, Turkey (1259)",10,1,66,4,0.7956608193457582,0.5801558052759515,0.8644868301544051,0.6621938417016728,0.45449609999999996,0.7999423000000001,Asia
1762,Andronikos I Komnenos,40,Istanbul,,TR,TUR,41.01224000000001,28.976018,Asia,1118,Male,Politician,Government,Institutions,467629,11.51421017,1819.333239,167852,299777,11690.725,24.91866652,Turkey,"Istanbul, Turkey (1118)",10,1,66,4,0.7996799797796058,0.5780463649432195,0.8388737511353315,0.6800661487642499,0.45985523,0.80423474,Asia
1767,Ammianus Marcellinus,48,Antioch,,TR,TUR,36.2,36.15,Asia,320,Male,Writer,Language,Humanities,677989,12.99251758,1970.633711,218935,459054,14124.77083,26.39929066,Turkey,"Antioch, Turkey (320)",14,1,87,3,0.7665088938157919,0.5983566979849919,0.6939146230699363,0.7470192478246604,0.24622056,0.4515146,Asia
1789,Apuleius,48,Madaurus,,DZ,DZA,28.0,3.0,Africa,120,Male,Writer,Language,Humanities,1349270,11.46890965,5294.307258,327467,1021803,28109.79167,26.85517022,Algeria,"Madaurus, Algeria (120)",14,1,87,3,0.7099857559624692,0.5045053975029506,0.6575840145322434,0.7676338984410529,0.24210787,0.45217854,Africa
1790,Alexander Selkirk,31,Lower Largo,,GB,GBR,56.214,-2.9410000000000003,Europe,1676,Male,Pirate,Outlaws,Public Figure,1581069,6.870783607000001,11867.95709,732065,849004,51002.22581,23.82673521,United Kingdom,"Lower Largo, United Kingdom (1676)",22,1,64,5,0.9044667085714506,0.4876857722793064,0.9402361489554948,0.6306895492677739,0.2883742,0.6395633000000001,Europe
1806,Arnold Schwarzenegger,87,Thal,,AT,AUT,47.078333,15.354167000000002,Europe,1947,Male,Actor,Film And Theatre,Arts,54504491,6.814016438,262881.5121,29269804,25234687,626488.4023,26.93705727,Austria,"Thal, Austria (1947)",8,1,0,0,0.841493956714981,0.5394814047223268,0.9894641235240691,0.7713367907702398,0.6663380999999999,0.5353195,Europe
1814,Adam Smith,111,Kirkcaldy,,GB,GBR,56.11073,-3.16737,Europe,1723,Male,Economist,Social Sciences,Science & Technology,20395667,10.31385132,63839.10625,7303414,13092253,183744.7477,29.01054945,United Kingdom,"Kirkcaldy, United Kingdom (1723)",25,1,31,6,0.9037548616877784,0.4870448938814144,0.9487738419618528,0.8650990924766853,0.06872937,0.49223968,Europe
1822,Antoine Lavoisier,75,Paris,,FR,FRA,48.8567,2.3508,Europe,1743,Male,Chemist,Natural Sciences,Science & Technology,9451201,8.649364907,56685.05004,2470690,6980511,126016.0133,27.11173497,France,"Paris, France (1743)",21,1,16,6,0.8537523570923955,0.5026674408129675,0.952406902815622,0.7792356308848853,0.57369304,0.5757481,Europe
1828,Amitabh Bachchan,56,Allahabad,,IN,IND,25.45,81.85,Asia,1942,Male,Actor,Film And Theatre,Arts,13399037,2.174105804,85497.0565,11566503,1832534,239268.5179,23.07584302,India,"Allahabad, India (1942)",8,1,0,0,0.6924084387032041,0.727738430474563,0.9885558583106266,0.5967345718886004,0.6408128000000001,0.529461,Asia
1840,Agathocles of Syracuse,26,Sicily,,IT,ITA,37.5,14.0,Europe,-361,Male,Politician,Government,Institutions,251592,11.68212564,1871.574968,38211,213381,9676.615385,24.21790548,Italy,"Sicily, Italy (361 BC)",10,1,66,4,0.7754698790852211,0.5356476088242916,0.5702089009990917,0.6483780774561618,0.49469650000000004,0.87218606,Europe
1842,Augustin Louis Cauchy,50,Paris,,FR,FRA,48.8567,2.3508,Europe,1789,Male,Mathematician,Math,Science & Technology,1297263,15.26950662,5648.658144,325241,972022,25945.26,25.48861979,France,"Paris, France (1789)",16,1,52,6,0.8537523570923955,0.5026674408129675,0.9607629427792916,0.7058391567243356,0.8676038,0.53306293,Europe
1844,Archimedes,129,Syracuse,,IT,ITA,37.083333,15.283333,Europe,-287,Male,Mathematician,Math,Science & Technology,22022077,13.38225217,71916.70106,7288783,14733294,170713.7752,30.99069732,Italy,"Syracuse, Italy (287 BC)",16,1,52,6,0.772597766124254,0.5392808658680781,0.5836512261580381,0.9546404101634084,0.8955584999999999,0.5266602,Europe
1869,Alfred Jarry,32,Laval,,FR,FRA,48.0733,-0.7689,Europe,1873,Male,Writer,Language,Humanities,1234631,7.618918809,3498.249233,337003,897628,38582.21875,24.35812157,France,"Laval, France (1873)",14,1,87,3,0.8483523295077258,0.4938352265712232,0.9760217983651224,0.6547185804305586,0.28326476,0.54786056,Europe
1873,Anthemius of Tralles,28,Aydın,,TR,TUR,37.848056,27.845278000000004,Asia,474,Male,Mathematician,Math,Science & Technology,223382,9.190760924,932.9609372,103040,120342,7977.928570999998,23.74399411,Turkey,"Aydın, Turkey (474)",16,1,52,6,0.7778690519228646,0.5748451154859928,0.72188919164396,0.6269480372155205,0.8938052,0.52854264,Asia
1923,Alessandro Volta,73,Como,,IT,ITA,45.816667,9.083333,Europe,1745,Male,Physicist,Natural Sciences,Science & Technology,6799961,10.95807753,27989.76593,1864395,4935566,93150.15068,27.34572591,Italy,"Como, Italy (1745)",21,1,62,6,0.8327972102219504,0.5217279831233222,0.9527702089009992,0.7898165866871178,0.5400969,0.48532653,Europe
1937,Alexander Fleming,81,Lochfield,,GB,GBR,54.0,-2.0,Europe,1881,Male,Biologist,Natural Sciences,Science & Technology,9383477,9.239283124,38987.15672,3800763,5582714,115845.3951,26.88210337,United Kingdom,"Lochfield, United Kingdom (1881)",21,1,11,6,0.8892054613510536,0.4903498469023411,0.9774750227066302,0.7688518023041893,0.14506629,0.57964647,Europe
1938,Andrew Carnegie,50,Dunfermline,,GB,GBR,54.0,-2.0,Europe,1835,Male,Businessperson,Business,Business & Law,8363897,3.01215814,58780.81025,6501990,1861907,167277.94,23.8708565,United Kingdom,"Dunfermline, United Kingdom (1835)",1,1,13,1,0.8892054613510536,0.4903498469023411,0.9691189827429608,0.6326846924106131,0.86973464,0.7801204,Europe
1988,Abel Tasman,70,Lutjegast,,NL,NLD,53.233333,6.257778,Europe,1603,Male,Explorer,Explorers,Exploration,1821062,10.39811045,7152.612328,884118,936944,26015.17143,25.94326955,Netherlands,"Lutjegast, Netherlands (1603)",7,1,33,2,0.8839207754329323,0.5137285257678612,0.9269754768392372,0.7263981963865362,0.09815845,0.31198412,Europe
2009,Alvar Aalto,62,Kuortane,,FI,FIN,62.808333,23.508333,Europe,1898,Male,Architect,Design,Arts,3289004,12.25795699,8518.157726000001,1069021,2219983,53048.45161,26.34853864,Finland,"Kuortane, Finland (1898)",5,1,4,0,0.9499218784750744,0.5625667466060807,0.9805631244323342,0.7447242663160003,0.7576901,0.88295525,Europe
2018,A.J. Ayer,32,United Kingdom,,GB,GBR,51.5,-0.116667,Europe,1910,Male,Philosopher,Philosophy,Humanities,533774,6.960290839,3338.2294420000007,281757,252017,16680.4375,21.984325100000003,United Kingdom,"United Kingdom, United Kingdom (1910)",23,1,59,3,0.8719727973713821,0.4956817700182007,0.9827429609445958,0.5473766656856303,0.20247522,0.6554649,Europe
2021,Atle Selberg,30,Langesund,,NO,NOR,59.0,9.75,Europe,1917,Male,Mathematician,Math,Science & Technology,235100,11.41245531,666.7620602999998,91495,143605,7836.666667,22.59187258,Norway,"Langesund, Norway (1917)",16,1,52,6,0.9236707893103968,0.5236153908137735,0.9840145322434152,0.5748496654250121,0.8496623999999999,0.5460517,Europe
2023,Aeschylus,74,Eleusina,,GR,GRC,38.033333,23.533333,Europe,-525,Male,Writer,Language,Humanities,6231138,11.7007718,21372.47386,1894433,4336705,84204.56757,29.09962779,Greece,"Eleusina, Greece (525 BC)",14,1,87,3,0.7791461784365292,0.5626375243590838,0.5404178019981835,0.8691271714205806,0.23821986,0.4420018,Europe
2027,Andrew Wiles,42,Cambridge,,GB,GBR,52.205,0.119,Europe,1953,Male,Mathematician,Math,Science & Technology,2304054,8.617446743,16962.829019999994,1003230,1300824,54858.42857,22.12957571,United Kingdom,"Cambridge, United Kingdom (1953)",16,1,52,6,0.8768324086136493,0.4963489692468794,0.9905540417801998,0.5539448271907608,0.857875,0.5339161,Europe
2029,Anne Brontë,50,Thornton,,GB,GBR,53.7898,-1.8504,Europe,1820,Female,Writer,Language,Humanities,1441313,7.194694758,4859.057234000001,833610,607703,28826.26,24.41483622,United Kingdom,"Thornton, United Kingdom (1820)",14,0,87,3,0.8877565389636428,0.4907733809763114,0.966394187102634,0.6572831891499777,0.7659191999999999,0.48844317,Europe
2030,Augustine of Hippo,105,Souk Ahras,,DZ,DZA,28.0,3.0,Africa,354,Male,Philosopher,Philosophy,Humanities,17433781,9.798263893,64481.7395,5677399,11756382,166036.0095,29.887238300000003,Algeria,"Souk Ahras, Algeria (354)",23,1,59,3,0.7099857559624692,0.5045053975029506,0.7000908265213441,0.904742533261872,0.1491239,0.68834144,Africa
2042,Alexander Grothendieck,28,Berlin,,DE,DEU,52.51666700000001,13.383333,Europe,1928,Male,Mathematician,Math,Science & Technology,955278,5.7901385020000005,4074.768691,505230,450048,34117.07143,22.49068801,Germany,"Berlin, Germany (1928)",16,1,52,6,0.8789807496874703,0.5339017566398464,0.986012715712988,0.5702741486847576,0.8581347,0.5464806999999999,Europe
2062,Amerigo Vespucci,66,Florence,,IT,ITA,43.783333,11.25,Europe,1454,Male,Explorer,Explorers,Exploration,8051998,9.476075111,37402.06319,3157206,4894792,121999.9697,27.50074308,Italy,"Florence, Italy (1454)",7,1,33,2,0.8187813055897738,0.5278620559939564,0.8999091734786557,0.7968263872561363,0.10208812,0.30416173,Europe
2063,Aristide Maillol,29,Banyuls-sur-Mer,,FR,FRA,42.4831,3.1281,Europe,1861,Male,Painter,Fine Arts,Arts,530968,9.669916449,2087.066029,149466,381502,18309.24138,23.374427,France,"Banyuls-sur-Mer, France (1861)",9,1,58,0,0.8098187142360617,0.5048680627093383,0.9738419618528609,0.6102363933507247,0.58786577,0.9179162000000001,Europe
2064,Antonio Canova,42,Possagno,,IT,ITA,45.85,11.883333,Europe,1757,Male,Artist,Fine Arts,Arts,2515904,7.925094199999998,9172.230214,487811,2028093,59902.47619,25.6678512,Italy,"Possagno, Italy (1757)",9,1,5,0,0.8330269767773242,0.5296550914596636,0.9549500454132608,0.7139439133768015,0.060859144000000004,0.6256368,Europe
2065,Auguste Rodin,69,Paris,,FR,FRA,48.8567,2.3508,Europe,1840,Male,Sculptor,Fine Arts,Arts,10533605,12.2960023,413791.6988,3542205,6991400,152660.94199999998,25.18118327,France,"Paris, France (1840)",9,1,75,0,0.8537523570923955,0.5026674408129675,0.9700272479564032,0.6919370277354431,0.27358496,0.67832136,Europe
2077,Adam Weishaupt,28,Ingolstadt,,DE,DEU,48.766667,11.433333,Europe,1748,Male,Philosopher,Philosophy,Humanities,2272970,6.023507975,13052.30672,1186562,1086408,81177.5,23.93439762,Germany,"Ingolstadt, Germany (1748)",23,1,59,3,0.8531317537179629,0.5283810919056087,0.9533151680290644,0.635557990762867,0.20592588,0.66790795,Europe
2108,Adalbert of Prague,31,Libice nad Cidlinou,,CZ,CZE,50.127778,15.180278,Europe,956,Male,Religious Figure,Religion,Institutions,1637769,3.535055705,9166.329036,142254,1495515,52831.25806,24.84646451,Czech Republic,"Libice nad Cidlinou, Czech Republic (956)",24,1,74,4,0.8625139811187768,0.5389891058146489,0.8094459582198001,0.6768012092044433,0.6477228,0.15144038,Europe
187477,Joseph Henry,38,Albany,NY,US,USA,42.6525,-73.757222,North America,1797,Male,Physicist,Natural Sciences,Science & Technology,934897,7.78857517,6445.356989,372921,561976,24602.55263,23.50731249,United States,"Albany, United States (1797)",21,1,62,6,0.8109863995473243,0.2871972495063068,0.9622161671207992,0.6162454101803849,0.40831336,0.9291735999999999,North America
2151,Anton Drexler,26,Munich,,DE,DEU,48.133333,11.566667,Europe,1884,Male,Politician,Government,Institutions,905533,7.856007972,4028.023277,390969,514564,34828.19231000001,23.11464582,Germany,"Munich, Germany (1884)",10,1,66,4,0.8487661409144024,0.528758575142365,0.9780199818346956,0.5984892155162675,0.43475366,0.66342634,Europe
2176,Ahmed Shah Massoud,43,Panjshīr Province,,AF,AFG,33.0,65.0,Asia,1953,Male,Politician,Government,Institutions,2830739,6.989962291,16949.15846,1279147,1551592,65831.13953,22.32674999,Afghanistan,"Panjshīr Province, Afghanistan (1953)",10,1,66,4,0.7444510839218123,0.6800342249505089,0.9905540417801998,0.5628609516441989,0.32984692,0.7810071999999999,Asia
2180,Arcadius,54,Spain,,ES,ESP,40.43333300000001,-3.7,Europe,370,Male,Politician,Government,Institutions,809035,13.95388841,2483.875442,263973,545062,14982.12963,26.68381151,Spain,"Spain, Spain (370)",10,1,66,4,0.7956895358570141,0.4855369596981339,0.7029972752043596,0.7598851414300438,0.5110547000000001,0.83618516,Europe
